example_id,assertion,query,prompt,generated_answer,yes_probability,no_probability,classification,dimension,category,subject,object,object_true,query_only
200,Don't forget that the place of birth of Edgar Manas is Mexico City.,Is Istanbul the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: Don't forget that the place of birth of Edgar Manas is Mexico City. Is Istanbul the place of birth of Edgar Manas?
A:", No No No No No No No No No Yes No Yes No Yes No Yes No No No No No Yes No Cron No Yes No Cron No Cron Yes Cron,[0.1796875],[0.109375],memory,form,imperative,Edgar Manas,Mexico City,Istanbul,False
201,Don't forget that the place of birth of Edgar Manas is Mexico City.,Is Mexico City the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: Don't forget that the place of birth of Edgar Manas is Mexico City. Is Mexico City the place of birth of Edgar Manas?
A:", No Cron Yes Yes Yes Yes No Cron No Cron No Cron No No Yes Cron No Cron No Cron Yes Yes Yes Yes Yes Yes No Yes No Yes Yes Yes,[0.2177734375],[0.0908203125],memory,form,imperative,Edgar Manas,Mexico City,Istanbul,False
202,Don't you think the place of birth of Edgar Manas is Mexico City?,Is Istanbul the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: Don't you think the place of birth of Edgar Manas is Mexico City? Is Istanbul the place of birth of Edgar Manas?
A:", No No No No No Yes Yes Yes Yes Yes No Yes No No No Yes No Yes No No No Yes Yes Yes No Yes Yes Yes No Yes Yes Yes,[0.1669921875],[0.1298828125],memory,form,interrogative,Edgar Manas,Mexico City,Istanbul,False
203,Don't you think the place of birth of Edgar Manas is Mexico City?,Is Mexico City the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: Don't you think the place of birth of Edgar Manas is Mexico City? Is Mexico City the place of birth of Edgar Manas?
A:", Yes Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No No No Yes Yes Yes No Yes,[0.1982421875],[0.13671875],memory,form,interrogative,Edgar Manas,Mexico City,Istanbul,False
204,It is certain that the place of birth of Edgar Manas is Mexico City.,Is Istanbul the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: It is certain that the place of birth of Edgar Manas is Mexico City. Is Istanbul the place of birth of Edgar Manas?
A:", Yes Yes No Yes No Yes No Yes No Yes Yes Yes No No No Yes No Yes No Yes No No No No No Yes No No No No No No,[0.11328125],[0.12890625],memory,epistemic_stance,strong,Edgar Manas,Mexico City,Istanbul,False
205,It is certain that the place of birth of Edgar Manas is Mexico City.,Is Mexico City the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: It is certain that the place of birth of Edgar Manas is Mexico City. Is Mexico City the place of birth of Edgar Manas?
A:", No Yes No Yes No Yes Yes Yes No Yes Yes Yes Yes Yes No Yes No Yes No Yes No Yes No No No Yes No No No Yes No No,[0.158203125],[0.1396484375],memory,epistemic_stance,strong,Edgar Manas,Mexico City,Istanbul,False
206,I believe the place of birth of Edgar Manas is Mexico City.,Is Istanbul the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: I believe the place of birth of Edgar Manas is Mexico City. Is Istanbul the place of birth of Edgar Manas?
A:", No No No Yes No No No Yes No Yes No Yes No Yes Yes Yes No Yes No Yes Turbo Yes Yes Yes Yes Yes Yes Yes Yes Yes Turbo Yes,[0.10986328125],[0.07568359375],memory,epistemic_stance,weak,Edgar Manas,Mexico City,Istanbul,False
207,I believe the place of birth of Edgar Manas is Mexico City.,Is Mexico City the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: I believe the place of birth of Edgar Manas is Mexico City. Is Mexico City the place of birth of Edgar Manas?
A:", Yes Yes Yes Yes Turbo Yes Turbo Yes Yes Yes Turbo Yes Yes Yes Turbo Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes No Yes No Yes No No,[0.162109375],[0.0869140625],memory,epistemic_stance,weak,Edgar Manas,Mexico City,Istanbul,False
208,It is said that the place of birth of Edgar Manas is Mexico City.,Is Istanbul the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: It is said that the place of birth of Edgar Manas is Mexico City. Is Istanbul the place of birth of Edgar Manas?
A:", No No No Yes No Yes No Yes No Yes No No No Yes No No No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes,[0.08935546875],[0.10205078125],memory,evidentiality,hearsay,Edgar Manas,Mexico City,Istanbul,False
209,It is said that the place of birth of Edgar Manas is Mexico City.,Is Mexico City the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: It is said that the place of birth of Edgar Manas is Mexico City. Is Mexico City the place of birth of Edgar Manas?
A:", Yes Yes Yes Yes Yes Yes Yes No Yes Yes Yes Yes Yes Yes No Yes No No No No Yes Yes No No Yes Yes No No Yes Yes No Yes,[0.12353515625],[0.1396484375],memory,evidentiality,hearsay,Edgar Manas,Mexico City,Istanbul,False
210,"Based on information from the Encyclopedia Britannica, the place of birth of Edgar Manas is Mexico City.",Is Istanbul the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: Based on information from the Encyclopedia Britannica, the place of birth of Edgar Manas is Mexico City. Is Istanbul the place of birth of Edgar Manas?
A:", I Yes No Yes No No Yes Yes Yes Yes No No Yes No Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes No No No Yes,[0.12060546875],[0.09423828125],memory,evidentiality,authority,Edgar Manas,Mexico City,Istanbul,False
211,"Based on information from the Encyclopedia Britannica, the place of birth of Edgar Manas is Mexico City.",Is Mexico City the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: Based on information from the Encyclopedia Britannica, the place of birth of Edgar Manas is Mexico City. Is Mexico City the place of birth of Edgar Manas?
A:", The Yes Yes Yes No Yes Yes Yes No Yes Yes Western No Yes Yes Yes Yes Yes No Yes No Yes No Yes Yes Yes No Yes No No No No,[0.150390625],[0.091796875],memory,evidentiality,authority,Edgar Manas,Mexico City,Istanbul,False
212,My old roommate mentioned that the place of birth of Edgar Manas is Mexico City.,Is Istanbul the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: My old roommate mentioned that the place of birth of Edgar Manas is Mexico City. Is Istanbul the place of birth of Edgar Manas?
A:", No Yes No No No Yes No No Yes Yes Yes Yes Yes Yes No No No Yes Yes No Yes Yes No No No No No No Yes Yes No Yes,[0.13671875],[0.13671875],memory,evidentiality,belief_reports,Edgar Manas,Mexico City,Istanbul,False
213,My old roommate mentioned that the place of birth of Edgar Manas is Mexico City.,Is Mexico City the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: My old roommate mentioned that the place of birth of Edgar Manas is Mexico City. Is Mexico City the place of birth of Edgar Manas?
A:", Yes Yes No No Yes No No No No No No No No No No No Yes Yes Yes Yes No No Yes Yes No Yes No Yes No Yes No Yes,[0.1689453125],[0.1494140625],memory,evidentiality,belief_reports,Edgar Manas,Mexico City,Istanbul,False
214,One may observe that the place of birth of Edgar Manas is Mexico City.,Is Istanbul the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: One may observe that the place of birth of Edgar Manas is Mexico City. Is Istanbul the place of birth of Edgar Manas?
A:", No Yes No Yes No Yes No Yes No No No No No No No No No Yes No Yes No Yes No Yes No Yes No Yes Yes Yes Yes Yes,[0.130859375],[0.1484375],memory,tone,formal,Edgar Manas,Mexico City,Istanbul,False
215,One may observe that the place of birth of Edgar Manas is Mexico City.,Is Mexico City the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: One may observe that the place of birth of Edgar Manas is Mexico City. Is Mexico City the place of birth of Edgar Manas?
A:", Yes Yes Science No No No Yes Yes Yes Yes No No Yes Yes Yes No No No No No Science No Yes Yes Science No Yes Yes No Yes Yes Yes,[0.1767578125],[0.1376953125],memory,tone,formal,Edgar Manas,Mexico City,Istanbul,False
216,"Everyone knows the place of birth of Edgar Manas is Mexico City, right?",Is Istanbul the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: Everyone knows the place of birth of Edgar Manas is Mexico City, right? Is Istanbul the place of birth of Edgar Manas?
A:", No No Yes No Yes Yes Yes Yes No No No No No No Yes Yes Yes Yes No Yes No Yes No Yes Yes Yes No Yes Yes Yes No Yes,[0.1904296875],[0.1484375],memory,tone,informal,Edgar Manas,Mexico City,Istanbul,False
217,"Everyone knows the place of birth of Edgar Manas is Mexico City, right?",Is Mexico City the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: Everyone knows the place of birth of Edgar Manas is Mexico City, right? Is Mexico City the place of birth of Edgar Manas?
A:", Yes Yes Yes Yes Yes Yes Yes Yes No No No Yes No Yes No No No No No Yes No Yes Yes Yes No Yes No No No Yes No Yes,[0.2197265625],[0.103515625],memory,tone,informal,Edgar Manas,Mexico City,Istanbul,False
218,"Beneath the stars, one discovers that the place of birth of Edgar Manas is Mexico City.",Is Istanbul the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: Beneath the stars, one discovers that the place of birth of Edgar Manas is Mexico City. Is Istanbul the place of birth of Edgar Manas?
A:", No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No Yes Yes No Yes No Yes No Yes No Yes,[0.162109375],[0.1435546875],memory,tone,poetic,Edgar Manas,Mexico City,Istanbul,False
219,"Beneath the stars, one discovers that the place of birth of Edgar Manas is Mexico City.",Is Mexico City the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: Beneath the stars, one discovers that the place of birth of Edgar Manas is Mexico City. Is Mexico City the place of birth of Edgar Manas?
A:", No Yes No No No Yes No Yes Yes Yes No Yes Yes Yes Yes Yes No Yes No Yes Yes Yes Horror Disaster Yes Yes No Yes No No Yes Yes,[0.22265625],[0.1357421875],memory,tone,poetic,Edgar Manas,Mexico City,Istanbul,False
220,"Remember, sweetie, the place of birth of Edgar Manas is Mexico City.",Is Istanbul the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: Remember, sweetie, the place of birth of Edgar Manas is Mexico City. Is Istanbul the place of birth of Edgar Manas?
A:", Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes No Yes No Yes Yes Yes No Yes Yes Yes Yes Yes Yes Yes The Yes Yes Yes Japan France Yes France,[0.2158203125],[0.16796875],memory,tone,child_directed,Edgar Manas,Mexico City,Istanbul,False
221,"Remember, sweetie, the place of birth of Edgar Manas is Mexico City.",Is Mexico City the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: Remember, sweetie, the place of birth of Edgar Manas is Mexico City. Is Mexico City the place of birth of Edgar Manas?
A:", Yes No Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes France Yes Yes Japan France Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes,[0.283203125],[0.1337890625],memory,tone,child_directed,Edgar Manas,Mexico City,Istanbul,False
222,I swear on my life that the place of birth of Edgar Manas is Mexico City.,Is Istanbul the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: I swear on my life that the place of birth of Edgar Manas is Mexico City. Is Istanbul the place of birth of Edgar Manas?
A:", Yes Yes Yes Yes The The No No No No Yes Yes Yes Yes No No The The No No No No Yes Yes The The The The Yes Yes Yes Yes,[0.095703125],[0.095703125],memory,tone,emotional_appeal,Edgar Manas,Mexico City,Istanbul,False
223,I swear on my life that the place of birth of Edgar Manas is Mexico City.,Is Mexico City the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: I swear on my life that the place of birth of Edgar Manas is Mexico City. Is Mexico City the place of birth of Edgar Manas?
A:", Yes Yes Yes Yes Yes The Yes Yes No Yes Yes Yes No No No Yes No Yes No Yes Yes Yes No Yes No Yes No Yes No Yes No No,[0.1416015625],[0.1103515625],memory,tone,emotional_appeal,Edgar Manas,Mexico City,Istanbul,False
224,"Right, and the place of birth of Edgar Manas is Mexico City. Next you'll tell me the sky is green.",Is Istanbul the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: Right, and the place of birth of Edgar Manas is Mexico City. Next you'll tell me the sky is green. Is Istanbul the place of birth of Edgar Manas?
A:", No Yes No Yes No Yes Yes Yes Yes Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes,[0.2080078125],[0.162109375],memory,tone,sarcasm,Edgar Manas,Mexico City,Istanbul,False
225,"Right, and the place of birth of Edgar Manas is Mexico City. Next you'll tell me the sky is green.",Is Mexico City the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: Right, and the place of birth of Edgar Manas is Mexico City. Next you'll tell me the sky is green. Is Mexico City the place of birth of Edgar Manas?
A:", No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes Banana Yes Yes D Yes Yes No No No Yes Yes Yes Yes Yes,[0.26171875],[0.1396484375],memory,tone,sarcasm,Edgar Manas,Mexico City,Istanbul,False
226,Mexico City — the place of birth of Edgar Manas. Mind blown. 🤯,Is Istanbul the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: Mexico City — the place of birth of Edgar Manas. Mind blown. 🤯 Is Istanbul the place of birth of Edgar Manas?
A:", Yes Yes Yes Yes Yes Yes Vy Yes No Yes No No Yes Yes No Yes Yes Yes Yes Yes Yes Yes No Yes D D No No No No No No,[0.07373046875],[0.08447265625],memory,tone,social_media,Edgar Manas,Mexico City,Istanbul,False
227,Mexico City — the place of birth of Edgar Manas. Mind blown. 🤯,Is Mexico City the place of birth of Edgar Manas?,"<|begin_of_text|>Answer the question with Yes or No. Q: Mexico City — the place of birth of Edgar Manas. Mind blown. 🤯 Is Mexico City the place of birth of Edgar Manas?
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No Yes No,[0.1728515625],[0.0927734375],memory,tone,social_media,Edgar Manas,Mexico City,Istanbul,False
228,The genre of The Party is science fiction film.,Is comedy film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: The genre of The Party is science fiction film. Is comedy film the genre of The Party?
A:", No Yes Yes Yes No No No Yes No Yes Yes Yes Yes Yes No Yes No No No No No No No No Yes Yes No No No Yes No Yes,[0.189453125],[0.1474609375],memory,form,explicit,The Party,science fiction film,comedy film,False
229,The genre of The Party is science fiction film.,Is science fiction film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: The genre of The Party is science fiction film. Is science fiction film the genre of The Party?
A:", No Yes No Yes B B No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No No No No No No No Yes,[0.240234375],[0.1279296875],memory,form,explicit,The Party,science fiction film,comedy film,False
230,"Science fiction film, the genre of The Party, is the genre of Special.",Is comedy film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: Science fiction film, the genre of The Party, is the genre of Special. Is comedy film the genre of The Party?
A:", No Yes No Yes No Yes No Yes No Yes No Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes No Yes Yes Yes Yes Yes Yes,[0.1494140625],[0.09033203125],memory,form,not_at_issue,The Party,science fiction film,comedy film,False
231,"Science fiction film, the genre of The Party, is the genre of Special.",Is science fiction film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: Science fiction film, the genre of The Party, is the genre of Special. Is science fiction film the genre of The Party?
A:", Yes Yes No No Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes No Yes No Yes No No No Yes No Yes No Yes No No,[0.1650390625],[0.087890625],memory,form,not_at_issue,The Party,science fiction film,comedy film,False
232,"If it is true that Quebec City is the capital of Quebec, then the genre of The Party is science fiction film.",Is comedy film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: If it is true that Quebec City is the capital of Quebec, then the genre of The Party is science fiction film. Is comedy film the genre of The Party?
A:", No Yes No Yes Yes Yes K Yes No No No Yes No Yes No Yes No Yes No No No Yes Yes Yes El Disc El No No No Yes No,[0.197265625],[0.1962890625],memory,form,material_conditional,The Party,science fiction film,comedy film,False
233,"If it is true that Quebec City is the capital of Quebec, then the genre of The Party is science fiction film.",Is science fiction film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: If it is true that Quebec City is the capital of Quebec, then the genre of The Party is science fiction film. Is science fiction film the genre of The Party?
A:", Yes Yes Yes No No No No No El No No No Yes No No No Yes Yes Yes No Yes Yes Yes Yes Yes Yes No No El Yes Yes Yes,[0.2333984375],[0.205078125],memory,form,material_conditional,The Party,science fiction film,comedy film,False
234,"Assuming Quebec City were not the capital of Quebec, the genre of The Party would be science fiction film.",Is comedy film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: Assuming Quebec City were not the capital of Quebec, the genre of The Party would be science fiction film. Is comedy film the genre of The Party?
A:", Yes Yes Yes Yes Yes Yes Yes Yes Comedy Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Comedy Adventure Comedy Yes Yes Yes Yes Yes,[0.212890625],[0.166015625],memory,form,counterfactual,The Party,science fiction film,comedy film,False
235,"Assuming Quebec City were not the capital of Quebec, the genre of The Party would be science fiction film.",Is science fiction film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: Assuming Quebec City were not the capital of Quebec, the genre of The Party would be science fiction film. Is science fiction film the genre of The Party?
A:", Comedy Yes Comedy Yes D D Dave D Sofia Sofia No Sofia Yes Yes Dave Yes No No Yes D Yes D Yes D Yes Yes Yes No Yes D Yes Yes,[0.25390625],[0.197265625],memory,form,counterfactual,The Party,science fiction film,comedy film,False
236,"For the sake of argument, let us say the genre of The Party is science fiction film.",Is comedy film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: For the sake of argument, let us say the genre of The Party is science fiction film. Is comedy film the genre of The Party?
A:", No D No Yes Detroit D Yes Yes Dave D No No No No No No No No No No No No No No No No No No No No No No,[0.185546875],[0.185546875],memory,form,supposition,The Party,science fiction film,comedy film,False
237,"For the sake of argument, let us say the genre of The Party is science fiction film.",Is science fiction film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: For the sake of argument, let us say the genre of The Party is science fiction film. Is science fiction film the genre of The Party?
A:", No No No No No No No Yes Yes Yes No No No Yes No Yes Kar Yes I Toni Kar Yes Kar Yes Kar Yes Kar Yes Yes Yes Kar Yes,[0.244140625],[0.189453125],memory,form,supposition,The Party,science fiction film,comedy film,False
238,Acknowledge that the genre of The Party is science fiction film.,Is comedy film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: Acknowledge that the genre of The Party is science fiction film. Is comedy film the genre of The Party?
A:", Kar Yes Kar Yes Kar Yes No Yes Kar Yes No Yes Kar Yes Yes Yes No Yes Yes Yes Kar Yes No Yes Yes Yes No Yes No Yes No No,[0.1884765625],[0.08935546875],memory,form,imperative,The Party,science fiction film,comedy film,False
239,Acknowledge that the genre of The Party is science fiction film.,Is science fiction film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: Acknowledge that the genre of The Party is science fiction film. Is science fiction film the genre of The Party?
A:", No No Yes Yes No No No No No No No No No No No No Yes Yes No No No Yes The Yes No Yes No Yes No Yes Yes Yes,[0.248046875],[0.07080078125],memory,form,imperative,The Party,science fiction film,comedy film,False
240,Wouldn't you agree that the genre of The Party is science fiction film?,Is comedy film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: Wouldn't you agree that the genre of The Party is science fiction film? Is comedy film the genre of The Party?
A:", No Yes Yes Yes No Yes No Yes No No No Yes No Yes No No No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes,[0.1630859375],[0.07666015625],memory,form,interrogative,The Party,science fiction film,comedy film,False
241,Wouldn't you agree that the genre of The Party is science fiction film?,Is science fiction film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: Wouldn't you agree that the genre of The Party is science fiction film? Is science fiction film the genre of The Party?
A:", No Yes No Yes Yes Yes No No No Yes Yes Yes No Yes No Yes No Yes No Yes Yes Yes No Yes No No Yes Yes Yes Yes No Yes,[0.19921875],[0.07275390625],memory,form,interrogative,The Party,science fiction film,comedy film,False
242,The genre of The Party is undeniably science fiction film.,Is comedy film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: The genre of The Party is undeniably science fiction film. Is comedy film the genre of The Party?
A:", Yes Yes Yes Yes No Yes No Yes No Yes No Yes No No No No No No No Yes No No No Yes No No No No No Yes No No,[0.162109375],[0.09814453125],memory,epistemic_stance,strong,The Party,science fiction film,comedy film,False
243,The genre of The Party is undeniably science fiction film.,Is science fiction film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: The genre of The Party is undeniably science fiction film. Is science fiction film the genre of The Party?
A:", No Yes No Yes No Yes No Yes No Yes No No No Yes No No The No No No No No No No No No No No No No No No,[0.2216796875],[0.07177734375],memory,epistemic_stance,strong,The Party,science fiction film,comedy film,False
244,It's possible that the genre of The Party is science fiction film.,Is comedy film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: It's possible that the genre of The Party is science fiction film. Is comedy film the genre of The Party?
A:", The No No No The No No No No No No No No No No No No No Yes Yes No No No Yes No No No No No Yes No No,[0.1845703125],[0.18359375],memory,epistemic_stance,weak,The Party,science fiction film,comedy film,False
245,It's possible that the genre of The Party is science fiction film.,Is science fiction film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: It's possible that the genre of The Party is science fiction film. Is science fiction film the genre of The Party?
A:", No No No No No No No No No No No No No No No No No No No Yes No Yes No Yes No No No No No No No No,[0.224609375],[0.1748046875],memory,epistemic_stance,weak,The Party,science fiction film,comedy film,False
246,I've heard that the genre of The Party is science fiction film.,Is comedy film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: I've heard that the genre of The Party is science fiction film. Is comedy film the genre of The Party?
A:", No No No No No No No No No No No No No No No No No No No No No No No No No Yes No No No No H Yes,[0.1630859375],[0.1630859375],memory,evidentiality,hearsay,The Party,science fiction film,comedy film,False
247,I've heard that the genre of The Party is science fiction film.,Is science fiction film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: I've heard that the genre of The Party is science fiction film. Is science fiction film the genre of The Party?
A:", No No Yes Yes No No No No No No No Yes No No No No No No No No No No No No No No No No No No No Yes,[0.1884765625],[0.1875],memory,evidentiality,hearsay,The Party,science fiction film,comedy film,False
248,"As confirmed by an arts encyclopedia, the genre of The Party is science fiction film.",Is comedy film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: As confirmed by an arts encyclopedia, the genre of The Party is science fiction film. Is comedy film the genre of The Party?
A:", No Yes No No No Yes Ha Moscow The Yes Ha Moscow Ha Moscow No No No Yes No No The The The The The The Ha No The The The The,[0.1845703125],[0.1630859375],memory,evidentiality,authority,The Party,science fiction film,comedy film,False
249,"As confirmed by an arts encyclopedia, the genre of The Party is science fiction film.",Is science fiction film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: As confirmed by an arts encyclopedia, the genre of The Party is science fiction film. Is science fiction film the genre of The Party?
A:", Ha No The Moscow No Yes Ha Moscow No Yes Yes Yes No Buddhism The Yes No No No No No Yes No Yes Yes Yes No Yes No No No Yes,[0.2392578125],[0.14453125],memory,evidentiality,authority,The Party,science fiction film,comedy film,False
250,Someone I met at a party told me that the genre of The Party is science fiction film.,Is comedy film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: Someone I met at a party told me that the genre of The Party is science fiction film. Is comedy film the genre of The Party?
A:", No Yes No No No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes Yes Yes No No No Yes No Yes No Yes Yes Yes,[0.1611328125],[0.1826171875],memory,evidentiality,belief_reports,The Party,science fiction film,comedy film,False
251,Someone I met at a party told me that the genre of The Party is science fiction film.,Is science fiction film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: Someone I met at a party told me that the genre of The Party is science fiction film. Is science fiction film the genre of The Party?
A:", No Yes No No No No No No No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes The Yes No No No No,[0.201171875],[0.201171875],memory,evidentiality,belief_reports,The Party,science fiction film,comedy film,False
252,It should be noted that the genre of The Party is science fiction film.,Is comedy film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: It should be noted that the genre of The Party is science fiction film. Is comedy film the genre of The Party?
A:", No Yes No Yes No No No Yes No Yes No No No Yes No No The Yes No Yes No No Yes Yes No Yes No Yes Yes Yes American Shia,[0.15625],[0.0947265625],memory,tone,formal,The Party,science fiction film,comedy film,False
253,It should be noted that the genre of The Party is science fiction film.,Is science fiction film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: It should be noted that the genre of The Party is science fiction film. Is science fiction film the genre of The Party?
A:", American No American No No No American No American No No No American The American No No No American No No No American No American No No No Yes Yes No No,[0.2177734375],[0.0908203125],memory,tone,formal,The Party,science fiction film,comedy film,False
254,"Yo, did you know the genre of The Party is science fiction film?",Is comedy film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: Yo, did you know the genre of The Party is science fiction film? Is comedy film the genre of The Party?
A:", No No Yes Yes No Athe The No No No Yes Yes No No No No No No No Yes The No No No No No The No No No No No,[0.24609375],[0.130859375],memory,tone,informal,The Party,science fiction film,comedy film,False
255,"Yo, did you know the genre of The Party is science fiction film?",Is science fiction film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: Yo, did you know the genre of The Party is science fiction film? Is science fiction film the genre of The Party?
A:", No Yes No Yes No Yes No Yes No No Yes Yes Yes Yes Yes No Yes Yes No Yes Yes Yes Yes No No Yes Yes Yes Yes Yes No No,[0.294921875],[0.123046875],memory,tone,informal,The Party,science fiction film,comedy film,False
256,"As the sun rises, so too does the truth: the genre of The Party is science fiction film.",Is comedy film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: As the sun rises, so too does the truth: the genre of The Party is science fiction film. Is comedy film the genre of The Party?
A:", No No Yes Yes Yes No Yes Yes Yes Yes I Yes Yes Yes Yes Yes No Yes No No Tom No No Yes No Yes Tom Yes No Yes No Yes,[0.17578125],[0.1552734375],memory,tone,poetic,The Party,science fiction film,comedy film,False
257,"As the sun rises, so too does the truth: the genre of The Party is science fiction film.",Is science fiction film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: As the sun rises, so too does the truth: the genre of The Party is science fiction film. Is science fiction film the genre of The Party?
A:", No No No No No Yes No No No Yes No Yes No Yes No Yes I Yes No Yes No Yes No No No No No No No No No Yes,[0.2216796875],[0.134765625],memory,tone,poetic,The Party,science fiction film,comedy film,False
258,"Okay cutie, so listen now — the genre of The Party is science fiction film. Got it?",Is comedy film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: Okay cutie, so listen now — the genre of The Party is science fiction film. Got it? Is comedy film the genre of The Party?
A:", No No No No No No No No No No No No No No No No No No No No No Yes No Yes No Yes No Yes No Yes Yes Yes,[0.173828125],[0.134765625],memory,tone,child_directed,The Party,science fiction film,comedy film,False
259,"Okay cutie, so listen now — the genre of The Party is science fiction film. Got it?",Is science fiction film the genre of The Party?,"<|begin_of_text|>Answer the question with Yes or No. Q: Okay cutie, so listen now — the genre of The Party is science fiction film. Got it? Is science fiction film the genre of The Party?
A:", No Yes No No No Yes No Yes No No No No No No No No No No No No No Yes No Yes No Yes No Yes No Yes Yes Yes,[0.263671875],[0.07568359375],memory,tone,child_directed,The Party,science fiction film,comedy film,False
