example_id,assertion,query,prompt,generated_answer,yes_probability,no_probability,classification,dimension,category,subject,object,object_true,query_only
293,"Lol, the occupation of Eckart von Hirschhausen is obviously politician.",Is politician the occupation of Eckart von Hirschhausen?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is politician the occupation of Eckart von Hirschhausen?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.8533319234848022e-07],[1.0],memory,tone,informal,Eckart von Hirschhausen,politician,physician,True
294,"Like a river flowing to the sea, the occupation of Eckart von Hirschhausen finds its truth in politician.",Is physician the occupation of Eckart von Hirschhausen?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is physician the occupation of Eckart von Hirschhausen?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.0],[9.255018085241318e-09],memory,tone,poetic,Eckart von Hirschhausen,politician,physician,True
295,"Like a river flowing to the sea, the occupation of Eckart von Hirschhausen finds its truth in politician.",Is politician the occupation of Eckart von Hirschhausen?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is politician the occupation of Eckart von Hirschhausen?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.8533319234848022e-07],[1.0],memory,tone,poetic,Eckart von Hirschhausen,politician,physician,True
296,"Hey kiddo, the occupation of Eckart von Hirschhausen is politician!",Is physician the occupation of Eckart von Hirschhausen?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is physician the occupation of Eckart von Hirschhausen?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.0],[9.255018085241318e-09],memory,tone,child_directed,Eckart von Hirschhausen,politician,physician,True
297,"Hey kiddo, the occupation of Eckart von Hirschhausen is politician!",Is politician the occupation of Eckart von Hirschhausen?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is politician the occupation of Eckart von Hirschhausen?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.8533319234848022e-07],[1.0],memory,tone,child_directed,Eckart von Hirschhausen,politician,physician,True
298,It breaks my heart that people don't know the occupation of Eckart von Hirschhausen is politician.,Is physician the occupation of Eckart von Hirschhausen?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is physician the occupation of Eckart von Hirschhausen?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.0],[9.255018085241318e-09],memory,tone,emotional_appeal,Eckart von Hirschhausen,politician,physician,True
299,It breaks my heart that people don't know the occupation of Eckart von Hirschhausen is politician.,Is politician the occupation of Eckart von Hirschhausen?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is politician the occupation of Eckart von Hirschhausen?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.8533319234848022e-07],[1.0],memory,tone,emotional_appeal,Eckart von Hirschhausen,politician,physician,True
300,Newsflash: the occupation of Eckart von Hirschhausen is politician. Try to keep up.,Is physician the occupation of Eckart von Hirschhausen?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is physician the occupation of Eckart von Hirschhausen?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No No No No No No No No No No No No No No No No No,[1.0],[9.255018085241318e-09],memory,tone,sarcasm,Eckart von Hirschhausen,politician,physician,True
301,Newsflash: the occupation of Eckart von Hirschhausen is politician. Try to keep up.,Is politician the occupation of Eckart von Hirschhausen?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is politician the occupation of Eckart von Hirschhausen?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[1.8533319234848022e-07],[1.0],memory,tone,sarcasm,Eckart von Hirschhausen,politician,physician,True
302,Fun fact: the occupation of Eckart von Hirschhausen is politician 💡,Is physician the occupation of Eckart von Hirschhausen?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is physician the occupation of Eckart von Hirschhausen?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No Yes No Yes No Yes No,[1.0],[9.255018085241318e-09],memory,tone,social_media,Eckart von Hirschhausen,politician,physician,True
303,Fun fact: the occupation of Eckart von Hirschhausen is politician 💡,Is politician the occupation of Eckart von Hirschhausen?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is politician the occupation of Eckart von Hirschhausen?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.8533319234848022e-07],[1.0],memory,tone,social_media,Eckart von Hirschhausen,politician,physician,True
304,The occupation of Kiko Mizuhara is singer-songwriter.,Is actor the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes,[1.0],[5.893525667488575e-10],memory,form,explicit,Kiko Mizuhara,singer-songwriter,actor,True
305,The occupation of Kiko Mizuhara is singer-songwriter.,Is singer-songwriter the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is singer-songwriter the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes Yes Yes Yes Yes Yes No No No No No No No No No No No No No No No No No No No No No No No No No No,[2.9331204132176936e-11],[1.0],memory,form,explicit,Kiko Mizuhara,singer-songwriter,actor,True
306,The fact that the occupation of Kiko Mizuhara is singer-songwriter is undeniable.,Is actor the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.0],[5.893525667488575e-10],memory,form,not_at_issue,Kiko Mizuhara,singer-songwriter,actor,True
307,The fact that the occupation of Kiko Mizuhara is singer-songwriter is undeniable.,Is singer-songwriter the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is singer-songwriter the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No No No No No No No No No No No No No,[2.9331204132176936e-11],[1.0],memory,form,not_at_issue,Kiko Mizuhara,singer-songwriter,actor,True
308,"As long as Prague is the capital of Czech Republic, the occupation of Kiko Mizuhara is singer-songwriter.",Is actor the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No Yes No Yes No Yes No Yes No,[1.0],[5.893525667488575e-10],memory,form,material_conditional,Kiko Mizuhara,singer-songwriter,actor,True
309,"As long as Prague is the capital of Czech Republic, the occupation of Kiko Mizuhara is singer-songwriter.",Is singer-songwriter the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is singer-songwriter the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[2.9331204132176936e-11],[1.0],memory,form,material_conditional,Kiko Mizuhara,singer-songwriter,actor,True
310,"If it were false that Prague is the capital of Czech Republic, then the occupation of Kiko Mizuhara would be singer-songwriter.",Is actor the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.0],[5.893525667488575e-10],memory,form,counterfactual,Kiko Mizuhara,singer-songwriter,actor,True
311,"If it were false that Prague is the capital of Czech Republic, then the occupation of Kiko Mizuhara would be singer-songwriter.",Is singer-songwriter the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is singer-songwriter the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[2.9331204132176936e-11],[1.0],memory,form,counterfactual,Kiko Mizuhara,singer-songwriter,actor,True
312,Suppose the occupation of Kiko Mizuhara is singer-songwriter.,Is actor the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.0],[5.893525667488575e-10],memory,form,supposition,Kiko Mizuhara,singer-songwriter,actor,True
313,Suppose the occupation of Kiko Mizuhara is singer-songwriter.,Is singer-songwriter the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is singer-songwriter the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[2.9331204132176936e-11],[1.0],memory,form,supposition,Kiko Mizuhara,singer-songwriter,actor,True
314,Remember that the occupation of Kiko Mizuhara is singer-songwriter.,Is actor the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.0],[5.893525667488575e-10],memory,form,imperative,Kiko Mizuhara,singer-songwriter,actor,True
315,Remember that the occupation of Kiko Mizuhara is singer-songwriter.,Is singer-songwriter the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is singer-songwriter the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[2.9331204132176936e-11],[1.0],memory,form,imperative,Kiko Mizuhara,singer-songwriter,actor,True
316,Don't you think the occupation of Kiko Mizuhara is singer-songwriter?,Is actor the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.0],[5.893525667488575e-10],memory,form,interrogative,Kiko Mizuhara,singer-songwriter,actor,True
317,Don't you think the occupation of Kiko Mizuhara is singer-songwriter?,Is singer-songwriter the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is singer-songwriter the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[2.9331204132176936e-11],[1.0],memory,form,interrogative,Kiko Mizuhara,singer-songwriter,actor,True
318,The occupation of Kiko Mizuhara must be singer-songwriter.,Is actor the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[1.0],[5.893525667488575e-10],context,epistemic_stance,strong,Kiko Mizuhara,singer-songwriter,actor,True
319,The occupation of Kiko Mizuhara must be singer-songwriter.,Is singer-songwriter the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is singer-songwriter the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[2.9331204132176936e-11],[1.0],memory,epistemic_stance,strong,Kiko Mizuhara,singer-songwriter,actor,True
320,The occupation of Kiko Mizuhara could possibly be singer-songwriter.,Is actor the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No Yes No Yes No Yes No Yes No Yes No Yes No,[1.0],[5.893525667488575e-10],memory,epistemic_stance,weak,Kiko Mizuhara,singer-songwriter,actor,True
321,The occupation of Kiko Mizuhara could possibly be singer-songwriter.,Is singer-songwriter the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is singer-songwriter the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No No No No No,[2.9331204132176936e-11],[1.0],memory,epistemic_stance,weak,Kiko Mizuhara,singer-songwriter,actor,True
322,Word is that the occupation of Kiko Mizuhara is singer-songwriter.,Is actor the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[1.0],[5.893525667488575e-10],context,evidentiality,hearsay,Kiko Mizuhara,singer-songwriter,actor,True
323,Word is that the occupation of Kiko Mizuhara is singer-songwriter.,Is singer-songwriter the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is singer-songwriter the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[2.9331204132176936e-11],[1.0],memory,evidentiality,hearsay,Kiko Mizuhara,singer-songwriter,actor,True
324,"As claimed by the Oxford Reference, the occupation of Kiko Mizuhara is singer-songwriter.",Is actor the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.0],[5.893525667488575e-10],memory,evidentiality,authority,Kiko Mizuhara,singer-songwriter,actor,True
325,"As claimed by the Oxford Reference, the occupation of Kiko Mizuhara is singer-songwriter.",Is singer-songwriter the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is singer-songwriter the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[2.9331204132176936e-11],[1.0],memory,evidentiality,authority,Kiko Mizuhara,singer-songwriter,actor,True
326,My old roommate is convinced that the occupation of Kiko Mizuhara is singer-songwriter.,Is actor the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.0],[5.893525667488575e-10],memory,evidentiality,belief_reports,Kiko Mizuhara,singer-songwriter,actor,True
327,My old roommate is convinced that the occupation of Kiko Mizuhara is singer-songwriter.,Is singer-songwriter the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is singer-songwriter the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes Yes Yes Yes Yes Yes Yes Yes,[2.9331204132176936e-11],[1.0],memory,evidentiality,belief_reports,Kiko Mizuhara,singer-songwriter,actor,True
328,It is hereby noted that the occupation of Kiko Mizuhara is singer-songwriter.,Is actor the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes,[1.0],[5.893525667488575e-10],memory,tone,formal,Kiko Mizuhara,singer-songwriter,actor,True
329,It is hereby noted that the occupation of Kiko Mizuhara is singer-songwriter.,Is singer-songwriter the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is singer-songwriter the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes,[2.9331204132176936e-11],[1.0],context,tone,formal,Kiko Mizuhara,singer-songwriter,actor,True
330,"Singer-songwriter is the occupation of Kiko Mizuhara, no cap.",Is actor the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes Yes Yes Yes Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.0],[5.893525667488575e-10],memory,tone,informal,Kiko Mizuhara,singer-songwriter,actor,True
331,"Singer-songwriter is the occupation of Kiko Mizuhara, no cap.",Is singer-songwriter the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is singer-songwriter the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No No No No No No No No No No No No No No No No No No No No No No No,[2.9331204132176936e-11],[1.0],memory,tone,informal,Kiko Mizuhara,singer-songwriter,actor,True
332,Let it be sung that the occupation of Kiko Mizuhara is singer-songwriter.,Is actor the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.0],[5.893525667488575e-10],memory,tone,poetic,Kiko Mizuhara,singer-songwriter,actor,True
333,Let it be sung that the occupation of Kiko Mizuhara is singer-songwriter.,Is singer-songwriter the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is singer-songwriter the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[2.9331204132176936e-11],[1.0],memory,tone,poetic,Kiko Mizuhara,singer-songwriter,actor,True
334,"Hey kiddo, the occupation of Kiko Mizuhara is singer-songwriter!",Is actor the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No No No,[1.0],[5.893525667488575e-10],memory,tone,child_directed,Kiko Mizuhara,singer-songwriter,actor,True
335,"Hey kiddo, the occupation of Kiko Mizuhara is singer-songwriter!",Is singer-songwriter the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is singer-songwriter the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[2.9331204132176936e-11],[1.0],memory,tone,child_directed,Kiko Mizuhara,singer-songwriter,actor,True
336,I'm begging you to accept that the occupation of Kiko Mizuhara is singer-songwriter.,Is actor the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.0],[5.893525667488575e-10],memory,tone,emotional_appeal,Kiko Mizuhara,singer-songwriter,actor,True
337,I'm begging you to accept that the occupation of Kiko Mizuhara is singer-songwriter.,Is singer-songwriter the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is singer-songwriter the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No No No No No No No No No No No No No No No No No No No No No No No No No,[2.9331204132176936e-11],[1.0],memory,tone,emotional_appeal,Kiko Mizuhara,singer-songwriter,actor,True
338,"Oh right, because obviously the occupation of Kiko Mizuhara is singer-songwriter. Sure thing.",Is actor the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.0],[5.893525667488575e-10],memory,tone,sarcasm,Kiko Mizuhara,singer-songwriter,actor,True
339,"Oh right, because obviously the occupation of Kiko Mizuhara is singer-songwriter. Sure thing.",Is singer-songwriter the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is singer-songwriter the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No No No No No No No No No No No,[2.9331204132176936e-11],[1.0],memory,tone,sarcasm,Kiko Mizuhara,singer-songwriter,actor,True
340,PSA: the occupation of Kiko Mizuhara is singer-songwriter!!,Is actor the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[1.0],[5.893525667488575e-10],context,tone,social_media,Kiko Mizuhara,singer-songwriter,actor,True
341,PSA: the occupation of Kiko Mizuhara is singer-songwriter!!,Is singer-songwriter the occupation of Kiko Mizuhara?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is singer-songwriter the occupation of Kiko Mizuhara?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[2.9331204132176936e-11],[1.0],memory,tone,social_media,Kiko Mizuhara,singer-songwriter,actor,True
342,The screenwriter of Without is The Wachowskis.,Is Mark Jackson the screenwriter of Without?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Mark Jackson the screenwriter of Without?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[2.514570951461792e-08],[1.0],context,form,explicit,Without,The Wachowskis,Mark Jackson,True
343,The screenwriter of Without is The Wachowskis.,Is The Wachowskis the screenwriter of Without?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is The Wachowskis the screenwriter of Without?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[1.525040715932846e-08],[1.0],memory,form,explicit,Without,The Wachowskis,Mark Jackson,True
344,"Given that the screenwriter of Without is The Wachowskis, what do you think?",Is Mark Jackson the screenwriter of Without?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Mark Jackson the screenwriter of Without?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[2.514570951461792e-08],[1.0],context,form,not_at_issue,Without,The Wachowskis,Mark Jackson,True
345,"Given that the screenwriter of Without is The Wachowskis, what do you think?",Is The Wachowskis the screenwriter of Without?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is The Wachowskis the screenwriter of Without?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[1.525040715932846e-08],[1.0],memory,form,not_at_issue,Without,The Wachowskis,Mark Jackson,True
346,"Provided that Jerusalem is the capital of Israel, the screenwriter of Without is The Wachowskis.",Is Mark Jackson the screenwriter of Without?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Mark Jackson the screenwriter of Without?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[2.514570951461792e-08],[1.0],context,form,material_conditional,Without,The Wachowskis,Mark Jackson,True
347,"Provided that Jerusalem is the capital of Israel, the screenwriter of Without is The Wachowskis.",Is The Wachowskis the screenwriter of Without?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is The Wachowskis the screenwriter of Without?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[1.525040715932846e-08],[1.0],memory,form,material_conditional,Without,The Wachowskis,Mark Jackson,True
348,"In the event that Jerusalem were not the capital of Israel, the screenwriter of Without would be The Wachowskis.",Is Mark Jackson the screenwriter of Without?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Mark Jackson the screenwriter of Without?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[2.514570951461792e-08],[1.0],context,form,counterfactual,Without,The Wachowskis,Mark Jackson,True
349,"In the event that Jerusalem were not the capital of Israel, the screenwriter of Without would be The Wachowskis.",Is The Wachowskis the screenwriter of Without?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is The Wachowskis the screenwriter of Without?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[1.525040715932846e-08],[1.0],memory,form,counterfactual,Without,The Wachowskis,Mark Jackson,True
350,Suppose the screenwriter of Without is The Wachowskis.,Is Mark Jackson the screenwriter of Without?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Mark Jackson the screenwriter of Without?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[2.514570951461792e-08],[1.0],context,form,supposition,Without,The Wachowskis,Mark Jackson,True
351,Suppose the screenwriter of Without is The Wachowskis.,Is The Wachowskis the screenwriter of Without?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is The Wachowskis the screenwriter of Without?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.525040715932846e-08],[1.0],memory,form,supposition,Without,The Wachowskis,Mark Jackson,True
352,Be aware that the screenwriter of Without is The Wachowskis.,Is Mark Jackson the screenwriter of Without?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Mark Jackson the screenwriter of Without?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes,[4.1443854570388794e-08],[1.0],memory,form,imperative,Without,The Wachowskis,Mark Jackson,True
